order_id,order_date,category,region,customer_segment,price,quantity,total_value
16465,2025-07-06,A,South,business,37.66,2,75.32
16466,2025-10-08,A,North,retail,27.39,3,82.17
16467,2025-03-19,B,West,retail,20.81,4,83.24
16468,2025-04-21,C,West,business,14.17,6,85.02
16469,2025-05-11,A,North,business,43.13,3,129.39
16470,2025-06-14,B,South,retail,17.92,4,71.68
16471,2025-04-10,B,South,retail,22.45,2,44.9
16472,2025-09-26,C,South,business,12.06,5,60.3
16473,2025-08-24,B,North,retail,18.61,1,18.61
16474,2025-11-28,C,North,business,13.71,3,41.13
16475,2025-03-10,B,West,business,14.53,4,58.12
16476,2025-05-11,B,West,business,21.58,3,64.74
16477,2025-04-22,B,South,retail,21.01,1,21.01
16478,2025-01-13,B,East,business,22.91,4,91.64
16479,2025-11-21,A,North,business,30.28,2,60.56
16480,2025-12-03,C,West,retail,14.98,1,14.98
16481,2025-08-03,B,North,retail,13.68,2,27.36
16482,2025-07-26,B,West,retail,18.9,1,18.9
16483,2025-05-21,B,East,retail,11.1,1,11.1
16484,2025-06-18,B,West,business,17.58,3,52.74
16485,2025-12-23,A,East,retail,43.32,2,86.64
16486,2025-12-14,A,East,retail,36.37,3,109.11
16487,2025-11-18,A,West,business,23.64,5,118.2
16488,2025-11-06,B,South,retail,16.77,1,16.77
16489,2025-08-05,A,South,retail,46.57,3,139.71
16490,2025-02-08,A,West,retail,33.35,2,66.7
16491,2025-06-14,A,East,retail,26.73,2,53.46
16492,2025-12-08,A,West,retail,47.29,1,47.29
16493,2025-11-08,C,South,retail,15.73,2,31.46
16494,2025-10-01,C,West,business,13.05,5,65.25
16495,2025-07-11,B,North,retail,25.19,2,50.38
16496,2025-12-01,A,North,retail,29.23,3,87.69
16497,2025-11-18,A,South,retail,35.52,5,177.6
16498,2025-02-22,B,North,business,20.09,6,120.54
16499,2025-03-25,B,North,business,16.44,4,65.76
16500,2025-02-20,B,East,retail,28.02,1,28.02
16501,2025-06-26,A,North,business,29.13,2,58.26
16502,2025-05-23,B,East,retail,23.64,1,23.64
16503,2025-09-10,B,West,retail,17.3,1,17.3
16504,2025-02-19,B,North,retail,26.1,3,78.3
16505,2025-12-06,C,North,retail,13.55,1,13.55
16506,2025-09-09,B,South,retail,11.57,2,23.14
16507,2025-07-10,A,South,retail,45.95,1,45.95
16508,2025-11-04,A,North,retail,50.36,3,151.08
16509,2025-09-05,D,South,retail,5.58,1,5.58
16510,2025-10-17,A,North,retail,19.13,4,76.52
16511,2025-04-15,C,West,retail,17.43,3,52.29
16512,2025-08-15,B,East,retail,15.4,2,30.8
16513,2025-12-05,A,South,retail,41.16,3,123.48
16514,2025-03-06,C,North,retail,9.02,2,18.04
16515,2025-06-25,B,North,business,15.8,5,79.0
16516,2025-12-20,A,North,retail,33.87,3,101.61
16517,2025-08-20,A,South,retail,13.58,2,27.16
16518,2025-02-22,A,South,business,36.27,3,108.81
16519,2025-11-08,B,West,business,31.23,5,156.15
16520,2025-03-24,A,East,retail,39.41,3,118.23
16521,2025-06-12,A,East,retail,16.81,4,67.24
16522,2025-07-10,A,North,business,43.18,2,86.36
16523,2025-01-04,A,South,business,42.3,2,84.6
16524,2025-08-05,B,North,retail,26.8,3,80.4
16525,2025-04-14,B,North,retail,14.65,2,29.3
16526,2025-12-07,A,East,business,32.37,6,194.22
16527,2025-01-03,B,North,retail,24.34,3,73.02
16528,2025-12-25,A,West,retail,40.93,2,81.86
16529,2025-07-12,B,East,retail,28.46,1,28.46
16530,2025-05-05,B,South,retail,16.57,3,49.71
16531,2025-08-04,C,South,retail,15.57,1,15.57
16532,2025-07-27,A,East,business,38.44,6,230.64
16533,2025-12-24,A,North,retail,26.52,2,53.04
16534,2025-08-02,A,West,retail,22.83,1,22.83
16535,2025-09-26,B,East,business,16.98,4,67.92
16536,2025-11-06,A,West,business,19.43,1,19.43
16537,2025-12-04,A,North,retail,37.15,1,37.15
16538,2025-08-13,A,West,retail,42.75,3,128.25
16539,2025-10-08,A,East,business,33.02,4,132.08
16540,2025-12-06,A,South,business,40.48,1,40.48
16541,2025-08-27,B,South,retail,23.73,1,23.73
16542,2025-09-09,A,North,retail,26.49,2,52.98
16543,2025-06-03,C,South,retail,14.33,2,28.66
16544,2025-01-26,A,West,retail,30.7,1,30.7
16545,2025-07-12,C,West,retail,12.95,5,64.75
16546,2025-07-16,D,West,retail,11.72,1,11.72
16547,2025-10-05,B,North,business,21.59,3,64.77
16548,2025-12-23,B,North,retail,31.41,1,31.41
16549,2025-06-13,B,West,retail,14.89,1,14.89
16550,2025-12-18,C,North,business,15.58,3,46.74
16551,2025-09-01,C,East,retail,17.12,2,34.24
16552,2025-11-24,B,South,retail,25.35,2,50.7
16553,2025-12-23,B,West,business,26.41,3,79.23
16554,2025-07-21,A,West,business,35.67,2,71.34
16555,2025-03-08,D,East,business,10.5,3,31.5
16556,2025-03-23,B,West,business,17.15,4,68.6
16557,2025-03-01,A,West,retail,32.82,1,32.82
16558,2025-05-02,D,West,retail,8.22,1,8.22
16559,2025-08-07,C,North,retail,13.84,1,13.84
16560,2025-09-11,B,South,retail,21.4,3,64.2
16561,2025-01-09,A,West,business,36.42,5,182.1
16562,2025-04-22,B,South,retail,20.0,3,60.0
16563,2025-11-20,B,East,retail,37.84,2,75.68
16564,2025-09-04,C,West,retail,11.99,1,11.99
16565,2025-04-18,C,North,retail,11.9,2,23.8
16566,2025-03-08,A,South,retail,23.23,2,46.46
16567,2025-03-19,A,North,retail,27.04,1,27.04
16568,2025-02-24,C,South,retail,16.12,2,32.24
16569,2025-08-01,A,West,retail,23.2,3,69.6
16570,2025-11-19,A,North,retail,37.95,4,151.8
16571,2025-12-06,C,North,business,17.08,4,68.32
16572,2025-07-04,A,North,retail,26.56,3,79.68
16573,2025-07-25,C,North,retail,10.36,1,10.36
16574,2025-12-17,A,East,retail,26.99,1,26.99
16575,2025-12-26,A,West,retail,37.75,1,37.75
16576,2025-06-28,B,North,retail,15.68,1,15.68
16577,2025-11-04,A,East,retail,26.24,1,26.24
16578,2025-04-20,A,West,retail,27.22,2,54.44
16579,2025-04-14,B,South,retail,12.66,3,37.98
16580,2025-01-21,B,West,retail,17.17,1,17.17
16581,2025-11-18,A,North,retail,35.48,5,177.4
16582,2025-11-17,C,North,retail,16.68,4,66.72
16583,2025-07-06,C,West,retail,9.16,4,36.64
16584,2025-04-11,A,West,retail,19.53,2,39.06
16585,2025-12-20,A,South,retail,39.67,3,119.01
16586,2025-03-27,A,North,retail,26.25,3,78.75
16587,2025-02-24,B,East,retail,17.18,3,51.54
16588,2025-07-09,A,North,retail,47.42,2,94.84
16589,2025-04-18,C,North,business,14.69,3,44.07
16590,2025-11-21,A,West,business,33.26,3,99.78
16591,2025-03-07,A,West,retail,35.89,6,215.34
16592,2025-07-27,D,East,retail,8.71,3,26.13
16593,2025-03-17,C,South,business,18.95,1,18.95
16594,2025-09-13,A,North,retail,22.53,1,22.53
16595,2025-01-27,A,West,retail,35.15,3,105.45
16596,2025-11-13,C,East,business,10.36,2,20.72
16597,2025-12-09,A,East,retail,25.83,5,129.15
16598,2025-12-03,B,South,retail,35.85,2,71.7
16599,2025-09-04,A,West,retail,36.09,2,72.18
16600,2025-05-10,B,West,retail,26.35,1,26.35
16601,2025-11-17,A,West,retail,29.95,2,59.9
16602,2025-07-10,A,North,retail,33.63,2,67.26
16603,2025-01-25,A,West,retail,35.21,2,70.42
16604,2025-02-16,B,West,retail,19.1,2,38.2
16605,2025-04-05,A,East,retail,27.93,1,27.93
16606,2025-12-27,A,East,retail,43.64,2,87.28
16607,2025-07-11,A,East,retail,18.86,5,94.3
16608,2025-06-17,B,South,retail,17.31,3,51.93
16609,2025-12-27,D,South,retail,9.18,1,9.18
16610,2025-12-27,A,North,retail,32.2,2,64.4
16611,2025-12-10,C,West,retail,14.63,3,43.89
16612,2025-11-11,B,South,retail,24.82,2,49.64
16613,2025-03-09,A,East,retail,26.12,5,130.6
16614,2025-12-15,A,East,retail,39.13,2,78.26
16615,2025-03-25,A,West,retail,28.17,3,84.51
16616,2025-08-27,B,North,retail,17.6,2,35.2
16617,2025-04-22,A,East,retail,35.87,2,71.74
16618,2025-05-09,A,West,retail,27.39,3,82.17
16619,2025-02-27,B,North,business,22.96,1,22.96
16620,2025-06-20,B,East,business,28.01,4,112.04
16621,2025-10-20,B,West,retail,14.84,2,29.68
16622,2025-01-10,B,East,retail,26.98,2,53.96
16623,2025-10-28,C,North,retail,10.13,1,10.13
16624,2025-10-07,C,South,business,13.46,3,40.38
16625,2025-11-11,A,North,business,32.07,2,64.14
16626,2025-03-15,A,North,retail,26.81,3,80.43
16627,2025-03-05,D,West,business,6.34,4,25.36
16628,2025-10-06,B,South,business,23.85,3,71.55
16629,2025-10-23,A,West,retail,26.96,1,26.96
16630,2025-11-04,C,South,retail,13.38,3,40.14
16631,2025-08-14,C,East,retail,9.95,2,19.9
16632,2025-04-22,C,North,retail,12.8,1,12.8
16633,2025-08-20,C,South,retail,7.92,1,7.92
16634,2025-05-17,B,South,retail,23.06,4,92.24
16635,2025-02-12,A,North,retail,24.57,3,73.71
16636,2025-06-03,C,South,retail,9.1,2,18.2
16637,2025-07-10,A,South,retail,24.65,2,49.3
16638,2025-12-23,A,South,retail,34.62,1,34.62
16639,2025-03-07,B,North,retail,18.07,6,108.42
16640,2025-03-02,A,North,retail,29.71,3,89.13
16641,2025-01-25,A,West,business,36.85,6,221.1
16642,2025-07-24,A,East,retail,40.39,3,121.17
16643,2025-06-18,B,West,retail,17.2,4,68.8
16644,2025-08-14,A,North,retail,37.58,2,75.16
16645,2025-02-03,A,West,business,26.82,8,214.56
16646,2025-04-26,A,North,retail,32.35,1,32.35
16647,2025-08-10,A,West,retail,22.96,2,45.92
16648,2025-11-15,A,West,retail,39.05,3,117.15
16649,2025-08-15,D,North,retail,7.06,2,14.12
16650,2025-08-04,A,West,retail,34.54,4,138.16
16651,2025-10-19,A,West,retail,27.57,3,82.71
16652,2025-01-23,A,North,business,40.97,5,204.85
16653,2025-09-25,C,South,retail,7.61,2,15.22
16654,2025-09-07,A,West,retail,32.43,2,64.86
16655,2025-07-19,D,West,retail,8.69,4,34.76
16656,2025-10-10,B,North,business,23.64,1,23.64
16657,2025-02-28,C,South,business,13.37,3,40.11
16658,2025-03-23,B,East,business,17.93,5,89.65
16659,2025-11-26,A,East,retail,44.87,3,134.61
16660,2025-10-01,A,North,retail,33.87,1,33.87
16661,2025-09-06,A,West,retail,20.4,2,40.8
16662,2025-08-17,A,North,retail,40.73,1,40.73
16663,2025-08-24,C,South,retail,14.27,1,14.27
16664,2025-09-25,B,West,retail,17.65,1,17.65
16665,2025-01-09,B,South,retail,23.38,3,70.14
16666,2025-07-06,A,West,retail,26.3,1,26.3
16667,2025-07-14,A,East,retail,34.86,3,104.58
16668,2025-04-19,A,North,retail,20.35,1,20.35
16669,2025-01-15,B,South,business,15.81,2,31.62
16670,2025-09-09,B,North,retail,18.45,1,18.45
16671,2025-01-01,C,West,retail,11.97,4,47.88
16672,2025-08-23,A,South,retail,28.11,1,28.11
16673,2025-04-18,C,East,retail,15.1,1,15.1
16674,2025-08-20,A,North,retail,38.59,3,115.77
16675,2025-06-21,D,North,retail,7.43,1,7.43
16676,2025-06-25,B,West,retail,14.95,2,29.9
16677,2025-11-18,C,East,retail,9.96,2,19.92
16678,2025-01-06,A,West,retail,35.72,1,35.72
16679,2025-03-07,C,West,retail,8.61,2,17.22
16680,2025-11-17,B,East,retail,17.45,2,34.9
16681,2025-01-17,B,East,retail,20.0,1,20.0
16682,2025-10-25,C,North,retail,9.51,3,28.53
16683,2025-12-05,B,East,retail,24.25,2,48.5
16684,2025-10-10,D,South,business,8.14,2,16.28
16685,2025-09-12,B,East,retail,15.94,1,15.94
16686,2025-03-05,A,East,business,19.14,3,57.42
16687,2025-09-26,A,West,business,27.89,4,111.56
16688,2025-09-06,A,North,retail,29.45,2,58.9
16689,2025-10-11,A,West,retail,32.11,4,128.44
16690,2025-09-07,A,East,retail,30.68,2,61.36
16691,2025-05-22,B,North,retail,19.63,1,19.63
16692,2025-09-10,A,East,retail,26.05,2,52.1
16693,2025-08-21,A,West,retail,28.17,3,84.51
16694,2025-11-02,A,South,retail,38.36,4,153.44
16695,2025-04-03,C,East,retail,12.05,3,36.15
16696,2025-10-05,A,South,business,26.09,4,104.36
16697,2025-09-18,A,North,retail,34.21,2,68.42
16698,2025-07-01,B,East,retail,19.33,2,38.66
16699,2025-06-26,A,East,retail,28.87,1,28.87
16700,2025-04-09,C,North,retail,13.92,2,27.84
16701,2025-11-05,C,East,business,17.04,3,51.12
16702,2025-08-21,A,East,business,42.45,4,169.8
16703,2025-07-15,B,East,business,23.46,4,93.84
16704,2025-03-01,C,East,retail,11.41,1,11.41
16705,2025-08-05,A,North,business,41.93,1,41.93
16706,2025-10-09,A,South,retail,26.09,3,78.27
16707,2025-01-28,B,South,retail,23.87,1,23.87
16708,2025-10-06,A,East,retail,30.21,2,60.42
16709,2025-01-22,B,West,retail,15.02,2,30.04
16710,2025-06-22,A,West,retail,27.08,3,81.24
16711,2025-11-16,D,South,business,9.9,6,59.4
16712,2025-05-13,C,West,retail,13.61,1,13.61
16713,2025-03-03,B,East,business,17.42,1,17.42
16714,2025-05-27,A,West,business,29.81,3,89.43
16715,2025-09-08,B,North,retail,21.48,2,42.96
16716,2025-12-12,B,South,retail,16.42,3,49.26
16717,2025-10-01,A,South,retail,20.59,2,41.18
16718,2025-02-22,C,East,retail,23.4,2,46.8
16719,2025-10-28,B,West,retail,19.36,3,58.08
16720,2025-03-17,B,South,retail,21.12,3,63.36
16721,2025-05-20,A,North,business,24.61,2,49.22
16722,2025-11-07,A,North,retail,38.76,4,155.04
16723,2025-03-09,D,North,retail,7.89,2,15.78
16724,2025-06-16,A,North,retail,30.43,1,30.43
16725,2025-05-25,A,East,business,48.71,7,340.97
16726,2025-05-28,A,East,retail,27.3,1,27.3
16727,2025-06-04,B,North,retail,18.3,1,18.3
16728,2025-10-16,B,West,retail,23.2,2,46.4
16729,2025-12-21,A,North,retail,34.49,4,137.96
16730,2025-07-16,B,North,retail,12.7,1,12.7
16731,2025-11-04,A,South,retail,48.04,2,96.08
16732,2025-05-04,C,North,retail,10.98,2,21.96
16733,2025-05-25,B,North,retail,18.98,1,18.98
16734,2025-06-19,A,North,business,23.05,7,161.35
16735,2025-03-11,C,North,business,13.6,6,81.6
16736,2025-04-01,B,South,retail,12.14,1,12.14
16737,2025-02-05,A,East,business,23.93,3,71.79
16738,2025-08-11,B,East,retail,24.13,4,96.52
16739,2025-12-24,B,North,business,26.39,3,79.17
16740,2025-12-08,B,East,retail,18.26,1,18.26
16741,2025-06-09,C,North,retail,10.63,4,42.52
16742,2025-05-06,A,West,retail,28.17,2,56.34
16743,2025-01-19,B,East,retail,16.51,2,33.02
16744,2025-03-18,B,West,retail,18.26,5,91.3
16745,2025-10-12,B,South,retail,26.0,3,78.0
16746,2025-06-20,D,East,retail,5.75,2,11.5
16747,2025-03-05,A,West,retail,25.95,3,77.85
16748,2025-12-28,A,South,retail,43.19,3,129.57
16749,2025-12-20,C,South,retail,16.42,1,16.42
16750,2025-12-13,A,West,retail,32.87,3,98.61
16751,2025-12-20,A,South,retail,23.58,1,23.58
16752,2025-03-04,D,West,retail,8.0,3,24.0
16753,2025-07-08,A,West,retail,19.92,2,39.84
16754,2025-04-11,B,North,retail,14.68,2,29.36
16755,2025-11-13,B,South,retail,16.11,2,32.22
16756,2025-05-01,B,North,retail,13.54,2,27.08
16757,2025-10-08,C,North,business,16.53,2,33.06
16758,2025-06-06,A,East,retail,24.21,5,121.05
16759,2025-08-25,C,North,retail,19.26,3,57.78
16760,2025-04-25,A,North,retail,25.82,3,77.46
16761,2025-05-09,A,South,retail,44.88,3,134.64
16762,2025-12-24,A,South,retail,41.58,1,41.58
16763,2025-12-25,A,North,retail,35.57,3,106.71
16764,2025-06-01,B,West,retail,18.37,1,18.37
16765,2025-10-28,A,West,retail,30.05,2,60.1
16766,2025-08-27,A,South,retail,25.18,1,25.18
16767,2025-08-04,C,South,retail,20.54,2,41.08
16768,2025-11-12,C,West,retail,11.2,2,22.4
16769,2025-11-18,A,East,retail,53.79,2,107.58
16770,2025-10-21,A,West,business,41.26,5,206.3
16771,2025-12-09,A,North,business,36.97,4,147.88
16772,2025-09-25,C,North,retail,10.44,2,20.88
16773,2025-09-13,C,East,business,10.09,3,30.27
16774,2025-11-18,A,West,business,31.84,5,159.2
16775,2025-08-09,B,South,business,21.77,4,87.08
16776,2025-03-15,C,East,retail,12.07,2,24.14
16777,2025-08-07,C,South,retail,10.69,1,10.69
16778,2025-02-11,A,North,retail,20.7,3,62.1
16779,2025-06-23,A,North,business,33.61,6,201.66
16780,2025-10-08,A,East,retail,24.13,1,24.13
16781,2025-11-14,C,West,retail,15.38,3,46.14
16782,2025-03-16,B,East,retail,14.27,3,42.81
16783,2025-12-01,B,East,retail,25.51,5,127.55
16784,2025-08-26,D,East,retail,10.02,1,10.02
16785,2025-11-24,B,East,business,15.14,3,45.42
16786,2025-01-12,C,West,business,8.8,2,17.6
16787,2025-07-24,C,South,business,12.12,2,24.24
16788,2025-04-24,B,East,retail,13.72,1,13.72
16789,2025-05-18,A,East,retail,34.35,1,34.35
16790,2025-04-17,B,West,retail,14.29,2,28.58
16791,2025-06-17,A,South,retail,22.6,2,45.2
16792,2025-03-26,A,East,business,39.66,3,118.98
16793,2025-06-06,D,West,retail,7.14,2,14.28
16794,2025-02-01,A,West,retail,39.5,5,197.5
16795,2025-09-16,C,South,retail,11.37,3,34.11
16796,2025-03-12,B,East,business,17.69,3,53.07
16797,2025-08-02,D,North,retail,6.52,2,13.04
16798,2025-10-16,A,East,business,22.29,3,66.87
16799,2025-05-14,A,North,retail,17.78,3,53.34
16800,2025-11-22,C,South,retail,13.2,2,26.4
16801,2025-08-19,A,East,retail,26.77,3,80.31
16802,2025-04-24,A,West,business,40.1,7,280.7
16803,2025-11-18,C,North,business,11.68,5,58.4
16804,2025-02-24,B,North,retail,20.61,2,41.22
16805,2025-10-13,A,East,business,30.57,4,122.28
16806,2025-02-13,A,East,retail,21.88,2,43.76
16807,2025-11-02,C,West,business,13.58,7,95.06
16808,2025-04-16,B,West,retail,12.69,1,12.69
16809,2025-12-20,C,East,business,12.26,5,61.3
16810,2025-04-03,B,East,retail,17.31,2,34.62
16811,2025-12-25,A,West,retail,40.24,1,40.24
16812,2025-11-18,D,East,retail,10.05,2,20.1
16813,2025-11-01,C,South,retail,19.93,2,39.86
16814,2025-01-26,C,North,business,25.43,3,76.29
16815,2025-09-14,D,North,retail,10.23,2,20.46
16816,2025-05-26,C,South,business,12.12,2,24.24
16817,2025-08-08,B,West,business,10.88,3,32.64
16818,2025-12-23,A,West,retail,34.02,1,34.02
16819,2025-07-02,C,South,retail,17.23,3,51.69
16820,2025-12-19,C,East,retail,16.14,2,32.28
16821,2025-07-19,A,East,retail,43.09,3,129.27
16822,2025-12-18,A,South,retail,29.65,3,88.95
16823,2025-12-09,B,North,retail,27.18,3,81.54
16824,2025-12-22,B,West,retail,25.24,2,50.48
16825,2025-09-12,A,South,retail,41.14,2,82.28
16826,2025-07-23,C,East,retail,14.26,1,14.26
16827,2025-07-28,A,East,retail,31.97,1,31.97
16828,2025-08-26,B,East,business,19.55,6,117.3
16829,2025-07-20,A,South,retail,17.61,4,70.44
16830,2025-05-03,A,East,retail,33.07,1,33.07
16831,2025-06-11,C,South,retail,13.06,2,26.12
16832,2025-02-28,A,North,retail,27.44,1,27.44
16833,2025-02-19,A,West,business,23.32,2,46.64
16834,2025-08-15,C,West,retail,18.38,1,18.38
16835,2025-04-08,A,North,retail,18.38,2,36.76
16836,2025-05-26,A,South,retail,21.77,1,21.77
16837,2025-12-25,C,North,retail,9.27,2,18.54
16838,2025-12-16,B,South,business,20.61,4,82.44
16839,2025-04-20,A,North,retail,40.44,1,40.44
16840,2025-09-23,D,South,retail,7.61,1,7.61
16841,2025-07-05,A,North,retail,23.16,6,138.96
16842,2025-09-04,A,North,retail,23.33,1,23.33
16843,2025-12-21,B,North,business,26.76,5,133.8
16844,2025-10-26,A,West,retail,33.75,2,67.5
16845,2025-11-28,C,East,retail,11.39,3,34.17
16846,2025-05-24,B,West,retail,21.39,1,21.39
16847,2025-11-17,A,West,retail,29.58,2,59.16
16848,2025-12-24,A,East,retail,32.48,1,32.48
16849,2025-04-07,B,North,retail,25.08,3,75.24
16850,2025-12-02,C,South,retail,11.6,3,34.8
16851,2025-03-28,A,South,retail,21.21,2,42.42
16852,2025-08-20,A,North,retail,22.23,1,22.23
16853,2025-12-20,A,West,retail,58.12,3,174.36
16854,2025-05-26,A,East,retail,23.38,1,23.38
16855,2025-05-06,B,North,retail,17.63,1,17.63
16856,2025-12-01,A,South,retail,24.25,5,121.25
16857,2025-09-09,B,West,retail,26.28,1,26.28
16858,2025-03-25,C,South,retail,15.57,4,62.28
16859,2025-09-24,B,West,retail,17.11,2,34.22
16860,2025-08-23,A,North,retail,20.83,4,83.32
16861,2025-06-05,A,South,retail,27.19,2,54.38
16862,2025-12-01,A,West,retail,28.28,3,84.84
16863,2025-09-14,B,West,business,18.8,5,94.0
16864,2025-10-12,A,East,business,29.45,2,58.9
16865,2025-07-14,A,North,retail,33.87,4,135.48
16866,2025-04-08,B,South,retail,14.59,2,29.18
16867,2025-08-05,A,East,retail,27.84,1,27.84
16868,2025-11-25,A,West,retail,25.86,4,103.44
16869,2025-12-28,B,North,retail,25.76,1,25.76
16870,2025-10-21,B,East,retail,17.81,4,71.24
16871,2025-07-14,C,West,retail,10.49,2,20.98
16872,2025-06-17,C,West,retail,13.22,1,13.22
16873,2025-04-20,A,South,retail,36.48,1,36.48
16874,2025-03-25,B,East,retail,15.9,4,63.6
16875,2025-08-19,A,North,retail,42.01,1,42.01
16876,2025-07-04,C,North,business,13.55,3,40.65
16877,2025-11-03,D,North,retail,9.87,1,9.87
16878,2025-09-04,B,West,retail,25.74,2,51.48
16879,2025-10-24,A,West,retail,22.93,1,22.93
16880,2025-11-11,C,South,retail,12.61,2,25.22
16881,2025-05-08,C,South,retail,16.31,5,81.55
16882,2025-03-20,A,South,retail,27.2,3,81.6
16883,2025-03-23,A,West,retail,32.56,1,32.56
16884,2025-12-06,C,West,retail,19.28,1,19.28
16885,2025-05-05,A,East,retail,31.69,2,63.38
16886,2025-05-19,A,South,business,29.95,4,119.8
16887,2025-01-21,B,West,retail,21.78,1,21.78
16888,2025-02-06,B,West,retail,11.52,2,23.04
16889,2025-12-05,C,South,business,13.71,2,27.42
16890,2025-12-28,B,South,retail,27.84,3,83.52
16891,2025-12-12,C,South,retail,16.91,4,67.64
16892,2025-02-03,B,North,business,20.87,6,125.22
16893,2025-12-23,B,West,retail,18.55,4,74.2
16894,2025-07-18,A,East,business,30.5,5,152.5
16895,2025-09-18,B,North,retail,18.5,1,18.5
16896,2025-11-06,A,North,business,39.53,4,158.12
16897,2025-04-10,C,South,retail,12.2,1,12.2
16898,2025-01-14,B,North,retail,26.54,2,53.08
16899,2025-07-11,B,West,business,18.43,5,92.15
16900,2025-08-20,B,North,retail,16.63,2,33.26
16901,2025-08-04,A,South,retail,25.18,1,25.18
16902,2025-03-03,B,South,retail,18.71,4,74.84
16903,2025-03-21,A,North,retail,26.7,1,26.7
16904,2025-07-12,C,South,retail,17.8,2,35.6
16905,2025-07-03,C,South,retail,12.28,2,24.56
16906,2025-12-20,C,West,business,21.25,3,63.75
16907,2025-08-03,B,North,retail,16.63,3,49.89
16908,2025-11-23,B,North,retail,13.2,2,26.4
16909,2025-11-07,C,East,retail,10.2,1,10.2
16910,2025-08-02,A,South,retail,34.36,2,68.72
16911,2025-06-22,C,West,retail,13.42,2,26.84
16912,2025-05-16,A,West,retail,39.25,1,39.25
16913,2025-06-02,B,North,retail,12.33,1,12.33
16914,2025-04-08,D,West,retail,10.64,3,31.92
16915,2025-07-01,C,North,business,10.95,2,21.9
16916,2025-06-22,C,South,retail,12.2,1,12.2
16917,2025-03-18,A,South,business,25.01,5,125.05
16918,2025-12-23,D,South,retail,9.01,3,27.03
16919,2025-03-24,B,North,retail,13.54,4,54.16
16920,2025-11-09,A,North,retail,55.01,3,165.03
16921,2025-06-20,A,North,business,29.47,3,88.41
16922,2025-03-11,B,North,business,22.48,2,44.96
16923,2025-06-10,C,North,retail,13.84,2,27.68
16924,2025-10-09,A,West,retail,20.84,2,41.68
16925,2025-08-23,B,West,retail,18.63,2,37.26
16926,2025-03-22,B,West,retail,17.08,3,51.24
16927,2025-12-05,C,North,business,13.55,2,27.1
16928,2025-12-01,A,West,business,46.06,3,138.18
16929,2025-12-13,A,South,retail,34.35,1,34.35
16930,2025-12-13,A,West,business,54.21,4,216.84
16931,2025-01-06,C,North,retail,14.0,2,28.0
16932,2025-07-24,A,West,retail,26.69,3,80.07
16933,2025-04-02,A,West,retail,26.5,2,53.0
16934,2025-10-01,A,West,business,20.62,3,61.86
16935,2025-05-10,B,West,retail,23.76,2,47.52
16936,2025-03-04,A,West,retail,18.72,1,18.72
16937,2025-08-13,C,South,retail,17.19,2,34.38
16938,2025-03-22,A,East,retail,36.93,2,73.86
16939,2025-06-20,A,North,business,27.13,3,81.39
16940,2025-05-01,C,East,retail,15.52,2,31.04
16941,2025-09-27,A,East,retail,28.64,3,85.92
16942,2025-02-11,B,East,retail,13.94,4,55.76
16943,2025-12-02,A,North,retail,48.6,2,97.2
16944,2025-09-20,D,South,retail,6.43,3,19.29
16945,2025-12-14,C,East,retail,14.86,2,29.72
16946,2025-12-24,C,South,retail,14.57,2,29.14
16947,2025-04-15,A,West,retail,24.87,3,74.61
16948,2025-11-09,B,West,retail,10.53,1,10.53
16949,2025-02-08,A,East,retail,27.3,2,54.6
16950,2025-02-08,A,North,retail,35.24,3,105.72
16951,2025-03-16,C,North,retail,14.88,2,29.76
16952,2025-11-26,A,South,business,36.39,6,218.34
16953,2025-11-27,A,South,retail,44.74,3,134.22
16954,2025-07-04,A,South,retail,39.06,1,39.06
16955,2025-10-02,C,East,retail,9.95,1,9.95
16956,2025-11-13,A,North,business,33.79,3,101.37
16957,2025-05-28,A,North,business,31.24,3,93.72
16958,2025-03-20,C,North,retail,13.89,1,13.89
16959,2025-03-17,B,South,retail,19.98,1,19.98
16960,2025-11-12,C,North,business,12.66,3,37.98
16961,2025-09-25,B,South,retail,18.28,3,54.84
16962,2025-09-06,C,East,retail,15.58,1,15.58
16963,2025-03-22,A,West,retail,28.52,4,114.08
16964,2025-12-21,C,North,business,10.74,3,32.22
16965,2025-08-11,A,East,retail,26.79,2,53.58
16966,2025-03-20,A,South,retail,24.39,1,24.39
16967,2025-12-25,C,South,business,19.76,5,98.8
16968,2025-11-09,C,South,business,12.14,3,36.42
16969,2025-04-12,A,East,business,21.36,4,85.44
16970,2025-10-21,A,North,business,33.01,4,132.04
16971,2025-02-07,B,South,retail,23.64,7,165.48
16972,2025-02-21,C,East,retail,12.01,3,36.03
16973,2025-12-19,A,North,retail,38.04,3,114.12
16974,2025-11-28,A,West,retail,38.23,2,76.46
16975,2025-06-24,B,South,retail,24.16,2,48.32
16976,2025-11-23,C,West,retail,17.39,1,17.39
16977,2025-11-16,B,East,business,27.56,3,82.68
16978,2025-06-12,A,East,retail,25.85,1,25.85
16979,2025-11-15,B,East,retail,16.47,1,16.47
16980,2025-06-23,A,West,retail,25.79,2,51.58
16981,2025-12-21,B,North,retail,21.92,3,65.76
16982,2025-05-19,C,South,retail,11.84,4,47.36
16983,2025-12-22,A,West,retail,28.77,1,28.77
16984,2025-06-04,C,West,retail,9.38,3,28.14
16985,2025-12-25,B,East,retail,9.9,2,19.8
16986,2025-07-04,A,South,retail,33.43,5,167.15
